Normal Inferred Class,Normal Encode Time,Normal Distance Time,Omen Dim Use,Omen Inferred Class,Omen Encode Time,Omen Distance Time,Omen Test Time,Absolute Dim Used,Absolute Inferred Class,Absolute Time,Diff Dim Used,Diff Inferred Class,Diff Time,Mean Dim Used,Mean Inferred Class,Mean Time,Actual Class
5,243.4,0.1,36,5,56.2,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,11,5,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,32,5,49.4,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,33,5,51.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,15,5,23.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,28,5,43.5,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,53,5,82.3,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,29,5,44.7,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,15,5,23.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,11,5,17.0,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,20,5,31.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,15,5,23.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,12,5,18.5,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,47,5,72.8,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,5
0,243.4,0.1,29,0,45.0,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,25,0,38.9,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,18,0,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,24,0,37.0,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,33,0,51.3,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,29,0,45.1,0.1,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,15,0,23.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,18,0,27.7,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,29,0,44.7,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,39,0,60.5,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,24,0,37.0,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,43,0,66.6,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,16,0,25.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,17,0,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,22,0,34.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,31,0,47.9,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.4,0.1,19,2,29.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,67,2,103.6,0.1,1.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,15,2,23.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,18,2,27.8,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.4,0.1,29,0,45.2,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.5,0.1,157,0,243.3,0.2,2.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,11,2,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,9,2,13.9,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.3,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,14,2,21.6,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,49,2,75.9,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,44,2,68.5,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,19,2,29.2,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.0,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,12,2,18.5,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,10,2,15.4,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,18,2,28.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,17,2,26.3,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,144,2,223.2,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,48,2,74.7,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,12,2,18.6,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
1,243.4,0.1,157,1,243.8,0.1,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,127,1,197.0,0.1,1.7,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.5,0.0,87,1,135.2,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,11,1,17.0,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,28,0,43.5,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,9,0,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,84,0,130.4,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,65,0,100.6,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,51,0,79.3,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,63,0,97.8,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,114,0,176.6,0.2,1.6,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,45,0,69.8,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,76,1,118.0,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,48,0,74.2,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,51,0,79.0,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.4,0.2,2.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,9,0,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,22,0,33.9,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,39,0,60.8,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
4,243.3,0.1,16,4,24.8,0.1,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,86,3,133.6,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,28,4,43.1,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.4,0.0,2.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,9,4,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,9,4,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,157,3,243.7,0.2,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,69,3,107.1,0.1,0.8,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,74,3,114.6,0.0,1.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.2,0.0,2.5,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.5,0.3,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,157,3,243.6,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,9,4,13.9,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,14,4,21.7,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.6,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,41,4,63.5,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.3,0.3,2.1,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,63,3,97.9,0.1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,30,3,46.5,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,8,3,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,18,3,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,18,3,27.8,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,26,3,40.4,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,57,3,88.3,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,38,3,58.6,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,39,3,60.3,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.5,0.2,2.1,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,48,3,74.5,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,8,4,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.0,157,3,243.5,0.1,2.2,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.6,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,123,3,190.6,0.0,1.9,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,124,3,192.2,0.0,1.9,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.4,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.5,0.2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,157,3,243.4,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,16,4,24.6,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.6,0.3,1.8,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,31,3,48.0,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3
1,243.4,0.1,157,1,243.9,0.0,1.8,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,123,5,190.6,0.1,1.8,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.2,0.2,2.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,12,5,18.6,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,9,5,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,17,5,26.3,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,9,5,13.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,9,5,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,42,5,65.3,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,72,5,111.6,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,31,5,47.8,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,109,5,168.8,0.0,1.8,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,9,5,13.9,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,36,5,55.6,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,22,5,34.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,9,5,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,11,5,17.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,17,5,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,17,5,26.2,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,20,5,31.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,43,0,67.0,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,78,0,120.7,0.1,1.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,55,0,85.3,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0
1,243.4,0.1,157,1,243.8,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,157,0,243.5,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,16,0,24.6,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,13,0,20.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,157,0,243.6,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,91,0,140.8,0.2,1.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,14,0,21.8,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,9,0,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,76,0,118.0,0.1,0.8,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,15,0,23.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,15,0,23.2,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,77,0,119.5,0.2,0.8,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,16,0,24.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,84,0,130.5,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,17,0,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,15,0,23.2,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,13,0,20.0,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,15,0,23.2,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,18,0,27.8,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,157,0,243.8,0.1,1.8,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,26,2,40.2,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,27,2,41.7,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,30,2,46.3,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.4,0.1,23,0,35.8,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,70,2,108.5,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,23,2,35.8,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
1,243.4,0.1,94,1,146.0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,58,1,90.0,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,11,1,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,51,0,79.2,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,157,0,243.5,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,55,1,85.2,0.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,8,1,12.3,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,71,1,110.1,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,35,0,54.0,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,15,1,23.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,1
2,243.5,0.1,63,2,97.6,0.1,0.8,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,45,2,70.1,0.1,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,15,2,23.2,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,24,2,37.3,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
1,243.4,0.1,11,1,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,11,1,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.5,0.0,13,1,20.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,18,1,27.8,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,82,0,127.0,0.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,17,0,26.3,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.6,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,8,1,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
2,243.4,0.1,15,2,23.1,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,19,2,29.4,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,11,2,17.0,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
1,243.4,0.1,157,1,243.8,0.1,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,8,1,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.7,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,13,1,20.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.4,0.3,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,16,1,25.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,145,1,225.1,0.2,1.6,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,157,0,243.6,0.0,2.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.5,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.7,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,13,4,20.2,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,109,4,168.8,0.1,1.6,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,22,4,34.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,38,4,58.8,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.6,0.2,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,4
0,243.4,0.1,83,0,128.6,0.0,1.2,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,135,3,209.2,0.2,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,36,3,55.7,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,19,3,29.3,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,157,4,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.7,0.3,1.8,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,29,4,44.7,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,10,4,15.5,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,63,3,98.1,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,97,3,150.5,0.2,1.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,157,4,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.6,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.5,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.6,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,244.1,0.1,1.5,0,0,0.0,0,0,0.0,0,0,0.0,3
1,243.4,0.1,157,1,243.5,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,3
1,243.4,0.1,26,1,40.5,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,3
1,243.4,0.1,71,1,110.1,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,242.6,0.1,3.1,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.5,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,3
